model,disease,horizon,origin,cd_mun,time_idx,y_true,y_pred
sarima,hanseniase,6,origin_201912,3513801,245,0.0,0.15540602803230286
sarima,hanseniase,6,origin_201912,3518701,245,3.0,0.2634565830230713
sarima,hanseniase,6,origin_201912,3518800,245,0.0,0.5688611268997192
sarima,hanseniase,6,origin_201912,3522208,245,0.0,0.012794815003871918
sarima,hanseniase,6,origin_201912,3525904,245,0.0,0.907023012638092
sarima,hanseniase,6,origin_201912,3529401,245,0.0,0.0624999962747097
sarima,hanseniase,6,origin_201912,3534401,245,0.0,0.20568294823169708
sarima,hanseniase,6,origin_201912,3536505,245,0.0,0.05284891650080681
sarima,hanseniase,6,origin_201912,3541000,245,0.0,0.14108724892139435
sarima,hanseniase,6,origin_201912,3543402,245,2.0,1.0820019245147705
sarima,hanseniase,6,origin_201912,3547809,245,0.0,0.11666666716337204
sarima,hanseniase,6,origin_201912,3548500,245,0.0,0.08742550760507584
sarima,hanseniase,6,origin_201912,3548708,245,0.0,0.1193900778889656
sarima,hanseniase,6,origin_201912,3549805,245,0.0,0.08548261970281601
sarima,hanseniase,6,origin_201912,3549904,245,0.0,0.14166668057441711
sarima,hanseniase,6,origin_201912,3550308,245,0.0,6.005160331726074
sarima,hanseniase,6,origin_201912,3551009,245,0.0,0.03091464191675186
sarima,hanseniase,6,origin_201912,3552205,245,0.0,0.13749998807907104
sarima,hanseniase,6,origin_201912,3554102,245,1.0,0.32140326499938965
lgbm,hanseniase,6,origin_201912,3505708,245,0.0,0.032795681203294264
lgbm,hanseniase,6,origin_201912,3506003,245,1.0,0.5999899775931399
lgbm,hanseniase,6,origin_201912,3509502,245,3.0,0.9017081541812902
lgbm,hanseniase,6,origin_201912,3510609,245,0.0,0.08745183643964188
lgbm,hanseniase,6,origin_201912,3513801,245,0.0,0.23986195435757326
lgbm,hanseniase,6,origin_201912,3518701,245,3.0,2.6690932240906853
lgbm,hanseniase,6,origin_201912,3518800,245,0.0,0.5223196965288005
lgbm,hanseniase,6,origin_201912,3522208,245,0.0,0.026353081990730335
lgbm,hanseniase,6,origin_201912,3525904,245,0.0,0.1564443582410252
lgbm,hanseniase,6,origin_201912,3529401,245,0.0,0.07882502802054366
lgbm,hanseniase,6,origin_201912,3534401,245,0.0,0.07766953078284212
lgbm,hanseniase,6,origin_201912,3536505,245,0.0,0.02082599180985367
lgbm,hanseniase,6,origin_201912,3541000,245,0.0,0.06481528022896092
lgbm,hanseniase,6,origin_201912,3543402,245,2.0,0.564269293324545
lgbm,hanseniase,6,origin_201912,3547809,245,0.0,0.10493206443379013
lgbm,hanseniase,6,origin_201912,3548500,245,0.0,0.07826229874020982
lgbm,hanseniase,6,origin_201912,3548708,245,0.0,0.07079526143137096
lgbm,hanseniase,6,origin_201912,3549805,245,0.0,0.20306326305826744
lgbm,hanseniase,6,origin_201912,3549904,245,0.0,0.11290275843025831
lgbm,hanseniase,6,origin_201912,3550308,245,0.0,5.296638895302393
lgbm,hanseniase,6,origin_201912,3551009,245,0.0,0.04682501011408447
lgbm,hanseniase,6,origin_201912,3552205,245,0.0,0.14049154800185615
lgbm,hanseniase,6,origin_201912,3554102,245,1.0,0.14764951670391682
catboost,hanseniase,6,origin_201912,3505708,245,0.0,0.10877270014736584
catboost,hanseniase,6,origin_201912,3506003,245,1.0,0.26719776399357825
catboost,hanseniase,6,origin_201912,3509502,245,3.0,0.9768552670688407
catboost,hanseniase,6,origin_201912,3510609,245,0.0,0.09532578279406338
catboost,hanseniase,6,origin_201912,3513801,245,0.0,0.15402374605493838
catboost,hanseniase,6,origin_201912,3518701,245,3.0,1.001817220720651
catboost,hanseniase,6,origin_201912,3518800,245,0.0,0.713079898216297
catboost,hanseniase,6,origin_201912,3522208,245,0.0,0.09395436047202037
catboost,hanseniase,6,origin_201912,3525904,245,0.0,0.23682357617802785
catboost,hanseniase,6,origin_201912,3529401,245,0.0,0.117612492343752
catboost,hanseniase,6,origin_201912,3534401,245,0.0,0.10465968007675427
catboost,hanseniase,6,origin_201912,3536505,245,0.0,0.04572428575676922
catboost,hanseniase,6,origin_201912,3541000,245,0.0,0.11888417212950905
catboost,hanseniase,6,origin_201912,3543402,245,2.0,0.8055210655590631
catboost,hanseniase,6,origin_201912,3547809,245,0.0,0.13827404235915022
catboost,hanseniase,6,origin_201912,3548500,245,0.0,0.1221659344853301
catboost,hanseniase,6,origin_201912,3548708,245,0.0,0.1539576799859726
catboost,hanseniase,6,origin_201912,3549805,245,0.0,0.25718759832868915
catboost,hanseniase,6,origin_201912,3549904,245,0.0,0.17578764086825793
catboost,hanseniase,6,origin_201912,3550308,245,0.0,2.482347567014078
catboost,hanseniase,6,origin_201912,3551009,245,0.0,0.10613339847647854
catboost,hanseniase,6,origin_201912,3552205,245,0.0,0.13494545144217635
catboost,hanseniase,6,origin_201912,3554102,245,1.0,0.22754118845311386
xgboost,hanseniase,6,origin_201912,3505708,245,0.0,0.049059394747018814
xgboost,hanseniase,6,origin_201912,3506003,245,1.0,0.5122780203819275
xgboost,hanseniase,6,origin_201912,3509502,245,3.0,1.0808416604995728
xgboost,hanseniase,6,origin_201912,3510609,245,0.0,0.05478386580944061
xgboost,hanseniase,6,origin_201912,3513801,245,0.0,0.12203063070774078
xgboost,hanseniase,6,origin_201912,3518701,245,3.0,2.1689789295196533
xgboost,hanseniase,6,origin_201912,3518800,245,0.0,0.8844226598739624
xgboost,hanseniase,6,origin_201912,3522208,245,0.0,0.018791355192661285
xgboost,hanseniase,6,origin_201912,3525904,245,0.0,0.17318344116210938
xgboost,hanseniase,6,origin_201912,3529401,245,0.0,0.0753793939948082
xgboost,hanseniase,6,origin_201912,3534401,245,0.0,0.05786261707544327
xgboost,hanseniase,6,origin_201912,3536505,245,0.0,0.017399191856384277
xgboost,hanseniase,6,origin_201912,3541000,245,0.0,0.07839435338973999
xgboost,hanseniase,6,origin_201912,3543402,245,2.0,0.7345738410949707
xgboost,hanseniase,6,origin_201912,3547809,245,0.0,0.10656401515007019
xgboost,hanseniase,6,origin_201912,3548500,245,0.0,0.07883325964212418
xgboost,hanseniase,6,origin_201912,3548708,245,0.0,0.08886385709047318
xgboost,hanseniase,6,origin_201912,3549805,245,0.0,0.23511172831058502
xgboost,hanseniase,6,origin_201912,3549904,245,0.0,0.09938008338212967
xgboost,hanseniase,6,origin_201912,3550308,245,0.0,3.834296226501465
xgboost,hanseniase,6,origin_201912,3551009,245,0.0,0.04287467524409294
xgboost,hanseniase,6,origin_201912,3552205,245,0.0,0.13758930563926697
xgboost,hanseniase,6,origin_201912,3554102,245,1.0,0.13725200295448303
prophet,hanseniase,6,origin_201912,3505708,245,0.0,0.006493299501541955
prophet,hanseniase,6,origin_201912,3506003,245,1.0,0.0
prophet,hanseniase,6,origin_201912,3509502,245,3.0,0.9374467407082475
prophet,hanseniase,6,origin_201912,3510609,245,0.0,0.06155087509682622
prophet,hanseniase,6,origin_201912,3513801,245,0.0,0.21274035896557583
prophet,hanseniase,6,origin_201912,3518701,245,3.0,3.2251186513146464
prophet,hanseniase,6,origin_201912,3518800,245,0.0,0.0
prophet,hanseniase,6,origin_201912,3522208,245,0.0,0.002838933452441475
prophet,hanseniase,6,origin_201912,3525904,245,0.0,0.0
prophet,hanseniase,6,origin_201912,3529401,245,0.0,0.1026911547561597
prophet,hanseniase,6,origin_201912,3534401,245,0.0,0.1005227930979504
prophet,hanseniase,6,origin_201912,3536505,245,0.0,0.0
prophet,hanseniase,6,origin_201912,3541000,245,0.0,0.09363730155376676
prophet,hanseniase,6,origin_201912,3543402,245,2.0,1.2432042727103696
prophet,hanseniase,6,origin_201912,3547809,245,0.0,0.11683410208763734
prophet,hanseniase,6,origin_201912,3548500,245,0.0,0.024154676752474943
prophet,hanseniase,6,origin_201912,3548708,245,0.0,0.2219963694133128
prophet,hanseniase,6,origin_201912,3549805,245,0.0,0.040949650038499485
prophet,hanseniase,6,origin_201912,3549904,245,0.0,0.16473222623020883
prophet,hanseniase,6,origin_201912,3550308,245,0.0,5.733683445287143
prophet,hanseniase,6,origin_201912,3551009,245,0.0,0.10466935757822599
prophet,hanseniase,6,origin_201912,3552205,245,0.0,0.06377815052171114
prophet,hanseniase,6,origin_201912,3554102,245,1.0,0.17193758245895602
seasonal_naive,hanseniase,12,origin_201912,3505708,251,0.0,0.0
seasonal_naive,hanseniase,12,origin_201912,3506003,251,1.0,1.0
seasonal_naive,hanseniase,12,origin_201912,3509502,251,6.0,2.0
seasonal_naive,hanseniase,12,origin_201912,3510609,251,0.0,0.0
seasonal_naive,hanseniase,12,origin_201912,3513801,251,0.0,0.0
seasonal_naive,hanseniase,12,origin_201912,3518701,251,2.0,1.0
seasonal_naive,hanseniase,12,origin_201912,3518800,251,1.0,0.0
seasonal_naive,hanseniase,12,origin_201912,3522208,251,0.0,0.0
seasonal_naive,hanseniase,12,origin_201912,3525904,251,0.0,0.0
seasonal_naive,hanseniase,12,origin_201912,3529401,251,0.0,0.0
seasonal_naive,hanseniase,12,origin_201912,3534401,251,0.0,0.0
seasonal_naive,hanseniase,12,origin_201912,3536505,251,0.0,0.0
seasonal_naive,hanseniase,12,origin_201912,3541000,251,0.0,0.0
seasonal_naive,hanseniase,12,origin_201912,3543402,251,1.0,0.0
seasonal_naive,hanseniase,12,origin_201912,3547809,251,0.0,0.0
seasonal_naive,hanseniase,12,origin_201912,3548500,251,0.0,0.0
seasonal_naive,hanseniase,12,origin_201912,3548708,251,0.0,0.0
seasonal_naive,hanseniase,12,origin_201912,3549805,251,0.0,0.0
seasonal_naive,hanseniase,12,origin_201912,3549904,251,0.0,0.0
seasonal_naive,hanseniase,12,origin_201912,3550308,251,2.0,0.0
seasonal_naive,hanseniase,12,origin_201912,3551009,251,0.0,0.0
seasonal_naive,hanseniase,12,origin_201912,3552205,251,0.0,0.0
seasonal_naive,hanseniase,12,origin_201912,3554102,251,0.0,2.0
seasonal_ma3,hanseniase,12,origin_201912,3505708,251,0.0,0.0
seasonal_ma3,hanseniase,12,origin_201912,3506003,251,1.0,0.6666666865348816
seasonal_ma3,hanseniase,12,origin_201912,3509502,251,6.0,1.3333333730697632
seasonal_ma3,hanseniase,12,origin_201912,3510609,251,0.0,0.0
seasonal_ma3,hanseniase,12,origin_201912,3513801,251,0.0,0.6666666865348816
seasonal_ma3,hanseniase,12,origin_201912,3518701,251,2.0,1.6666666269302368
seasonal_ma3,hanseniase,12,origin_201912,3518800,251,1.0,0.0
seasonal_ma3,hanseniase,12,origin_201912,3522208,251,0.0,0.0
seasonal_ma3,hanseniase,12,origin_201912,3525904,251,0.0,0.0
seasonal_ma3,hanseniase,12,origin_201912,3529401,251,0.0,0.0
seasonal_ma3,hanseniase,12,origin_201912,3534401,251,0.0,0.0
seasonal_ma3,hanseniase,12,origin_201912,3536505,251,0.0,0.0
seasonal_ma3,hanseniase,12,origin_201912,3541000,251,0.0,0.0
seasonal_ma3,hanseniase,12,origin_201912,3543402,251,1.0,0.6666666865348816
seasonal_ma3,hanseniase,12,origin_201912,3547809,251,0.0,0.0
seasonal_ma3,hanseniase,12,origin_201912,3548500,251,0.0,0.3333333432674408
seasonal_ma3,hanseniase,12,origin_201912,3548708,251,0.0,0.0
seasonal_ma3,hanseniase,12,origin_201912,3549805,251,0.0,0.0
seasonal_ma3,hanseniase,12,origin_201912,3549904,251,0.0,0.0
seasonal_ma3,hanseniase,12,origin_201912,3550308,251,2.0,1.6666666269302368
seasonal_ma3,hanseniase,12,origin_201912,3551009,251,0.0,0.0
seasonal_ma3,hanseniase,12,origin_201912,3552205,251,0.0,0.0
seasonal_ma3,hanseniase,12,origin_201912,3554102,251,0.0,0.6666666865348816
sarima,hanseniase,12,origin_201912,3505708,251,0.0,0.09176544100046158
sarima,hanseniase,12,origin_201912,3506003,251,1.0,-5.650411605834961
sarima,hanseniase,12,origin_201912,3509502,251,6.0,1.1098341941833496
sarima,hanseniase,12,origin_201912,3510609,251,0.0,0.13333334028720856
sarima,hanseniase,12,origin_201912,3513801,251,0.0,0.1525460183620453
sarima,hanseniase,12,origin_201912,3518701,251,2.0,2.4642717838287354
sarima,hanseniase,12,origin_201912,3518800,251,1.0,0.5688611268997192
sarima,hanseniase,12,origin_201912,3522208,251,0.0,0.01842801831662655
sarima,hanseniase,12,origin_201912,3525904,251,0.0,0.907023012638092
sarima,hanseniase,12,origin_201912,3529401,251,0.0,0.0624999962747097
sarima,hanseniase,12,origin_201912,3534401,251,0.0,0.20568294823169708
sarima,hanseniase,12,origin_201912,3536505,251,0.0,0.055681291967630386
sarima,hanseniase,12,origin_201912,3541000,251,0.0,0.14002537727355957
sarima,hanseniase,12,origin_201912,3543402,251,1.0,1.0820822715759277
sarima,hanseniase,12,origin_201912,3547809,251,0.0,0.11666666716337204
sarima,hanseniase,12,origin_201912,3548500,251,0.0,0.08742555975914001
sarima,hanseniase,12,origin_201912,3548708,251,0.0,0.11534822732210159
sarima,hanseniase,12,origin_201912,3549805,251,0.0,0.08548261970281601
sarima,hanseniase,12,origin_201912,3549904,251,0.0,0.14166668057441711
sarima,hanseniase,12,origin_201912,3550308,251,2.0,4.675434589385986
sarima,hanseniase,12,origin_201912,3551009,251,0.0,0.026814943179488182
sarima,hanseniase,12,origin_201912,3552205,251,0.0,0.13749998807907104
sarima,hanseniase,12,origin_201912,3554102,251,0.0,0.2504442632198334
lgbm,hanseniase,12,origin_201912,3505708,251,0.0,0.07384053922416214
lgbm,hanseniase,12,origin_201912,3506003,251,1.0,0.5400017675735636
lgbm,hanseniase,12,origin_201912,3509502,251,6.0,1.5261847518105767
lgbm,hanseniase,12,origin_201912,3510609,251,0.0,0.11735202679897311
lgbm,hanseniase,12,origin_201912,3513801,251,0.0,0.23394693111580858
lgbm,hanseniase,12,origin_201912,3518701,251,2.0,2.207039810113342
lgbm,hanseniase,12,origin_201912,3518800,251,1.0,1.0432271196854104
lgbm,hanseniase,12,origin_201912,3522208,251,0.0,0.07272434012481342
lgbm,hanseniase,12,origin_201912,3525904,251,0.0,0.19608777846889477
lgbm,hanseniase,12,origin_201912,3529401,251,0.0,0.05283822143214795
lgbm,hanseniase,12,origin_201912,3534401,251,0.0,0.07329325684439038
lgbm,hanseniase,12,origin_201912,3536505,251,0.0,0.0603619437186378
lgbm,hanseniase,12,origin_201912,3541000,251,0.0,0.10966256712556799
lgbm,hanseniase,12,origin_201912,3543402,251,1.0,1.5012465633573824
lgbm,hanseniase,12,origin_201912,3547809,251,0.0,0.13722956222912497
lgbm,hanseniase,12,origin_201912,3548500,251,0.0,0.0884295268877735
lgbm,hanseniase,12,origin_201912,3548708,251,0.0,0.09102874155358628
lgbm,hanseniase,12,origin_201912,3549805,251,0.0,0.2330283611509022
lgbm,hanseniase,12,origin_201912,3549904,251,0.0,0.09404038368962983
lgbm,hanseniase,12,origin_201912,3550308,251,2.0,2.283308202808683
lgbm,hanseniase,12,origin_201912,3551009,251,0.0,0.10692077300671447
lgbm,hanseniase,12,origin_201912,3552205,251,0.0,0.09001645602423843
lgbm,hanseniase,12,origin_201912,3554102,251,0.0,0.21087667909487348
catboost,hanseniase,12,origin_201912,3505708,251,0.0,0.11568923742331398
catboost,hanseniase,12,origin_201912,3506003,251,1.0,0.5056041419365246
catboost,hanseniase,12,origin_201912,3509502,251,6.0,1.64817475488576
catboost,hanseniase,12,origin_201912,3510609,251,0.0,0.13042779524310089
catboost,hanseniase,12,origin_201912,3513801,251,0.0,0.07055304597988897
catboost,hanseniase,12,origin_201912,3518701,251,2.0,1.0103082348571832
catboost,hanseniase,12,origin_201912,3518800,251,1.0,1.4637332999566444
catboost,hanseniase,12,origin_201912,3522208,251,0.0,0.08452092549644147
catboost,hanseniase,12,origin_201912,3525904,251,0.0,0.27570770763200436
catboost,hanseniase,12,origin_201912,3529401,251,0.0,0.11852008967768649
catboost,hanseniase,12,origin_201912,3534401,251,0.0,0.08065373720717722
catboost,hanseniase,12,origin_201912,3536505,251,0.0,0.05704365224798206
catboost,hanseniase,12,origin_201912,3541000,251,0.0,0.08793954927294326
catboost,hanseniase,12,origin_201912,3543402,251,1.0,1.186539664448511
catboost,hanseniase,12,origin_201912,3547809,251,0.0,0.17342736970063302
catboost,hanseniase,12,origin_201912,3548500,251,0.0,0.21920634226244715
catboost,hanseniase,12,origin_201912,3548708,251,0.0,0.12036781150231939
catboost,hanseniase,12,origin_201912,3549805,251,0.0,0.31582542479717
catboost,hanseniase,12,origin_201912,3549904,251,0.0,0.12318179418135648
catboost,hanseniase,12,origin_201912,3550308,251,2.0,3.0193822447410796
catboost,hanseniase,12,origin_201912,3551009,251,0.0,0.10673563765316665
catboost,hanseniase,12,origin_201912,3552205,251,0.0,0.1578868409932847
catboost,hanseniase,12,origin_201912,3554102,251,0.0,0.2741706739253273
xgboost,hanseniase,12,origin_201912,3505708,251,0.0,0.1069742888212204
xgboost,hanseniase,12,origin_201912,3506003,251,1.0,0.6222026944160461
xgboost,hanseniase,12,origin_201912,3509502,251,6.0,1.610235333442688
xgboost,hanseniase,12,origin_201912,3510609,251,0.0,0.16364681720733643
xgboost,hanseniase,12,origin_201912,3513801,251,0.0,0.2172895073890686
xgboost,hanseniase,12,origin_201912,3518701,251,2.0,2.2700135707855225
xgboost,hanseniase,12,origin_201912,3518800,251,1.0,1.0944206714630127
xgboost,hanseniase,12,origin_201912,3522208,251,0.0,0.05803699046373367
xgboost,hanseniase,12,origin_201912,3525904,251,0.0,0.2286076843738556
xgboost,hanseniase,12,origin_201912,3529401,251,0.0,0.06073637306690216
xgboost,hanseniase,12,origin_201912,3534401,251,0.0,0.0789598748087883
xgboost,hanseniase,12,origin_201912,3536505,251,0.0,0.05377703532576561
xgboost,hanseniase,12,origin_201912,3541000,251,0.0,0.1547207236289978
xgboost,hanseniase,12,origin_201912,3543402,251,1.0,1.15773606300354
xgboost,hanseniase,12,origin_201912,3547809,251,0.0,0.20750336349010468
xgboost,hanseniase,12,origin_201912,3548500,251,0.0,0.08642935752868652
xgboost,hanseniase,12,origin_201912,3548708,251,0.0,0.10713807493448257
xgboost,hanseniase,12,origin_201912,3549805,251,0.0,0.2858274579048157
xgboost,hanseniase,12,origin_201912,3549904,251,0.0,0.13010965287685394
xgboost,hanseniase,12,origin_201912,3550308,251,2.0,2.3297276496887207
xgboost,hanseniase,12,origin_201912,3551009,251,0.0,0.17207710444927216
xgboost,hanseniase,12,origin_201912,3552205,251,0.0,0.08638866245746613
xgboost,hanseniase,12,origin_201912,3554102,251,0.0,0.22723065316677094
prophet,hanseniase,12,origin_201912,3505708,251,0.0,0.002520384541126783
prophet,hanseniase,12,origin_201912,3506003,251,1.0,0.0
prophet,hanseniase,12,origin_201912,3509502,251,6.0,0.9707288765232445
prophet,hanseniase,12,origin_201912,3510609,251,0.0,0.1207184704977014
prophet,hanseniase,12,origin_201912,3513801,251,0.0,0.2672013744029055
prophet,hanseniase,12,origin_201912,3518701,251,2.0,2.7571572803324114
prophet,hanseniase,12,origin_201912,3518800,251,1.0,0.20680858139145536
prophet,hanseniase,12,origin_201912,3522208,251,0.0,0.05237856667820808
prophet,hanseniase,12,origin_201912,3525904,251,0.0,0.6530729535975663
prophet,hanseniase,12,origin_201912,3529401,251,0.0,0.05760044452901679
prophet,hanseniase,12,origin_201912,3534401,251,0.0,0.001967832212319054
prophet,hanseniase,12,origin_201912,3536505,251,0.0,0.12688555132859386
prophet,hanseniase,12,origin_201912,3541000,251,0.0,0.19280804308154018
prophet,hanseniase,12,origin_201912,3543402,251,1.0,0.9092560469423726
prophet,hanseniase,12,origin_201912,3547809,251,0.0,0.21534226040294707
prophet,hanseniase,12,origin_201912,3548500,251,0.0,0.07069787700137667
prophet,hanseniase,12,origin_201912,3548708,251,0.0,0.0
prophet,hanseniase,12,origin_201912,3549805,251,0.0,0.0
prophet,hanseniase,12,origin_201912,3549904,251,0.0,0.013202801688463967
prophet,hanseniase,12,origin_201912,3550308,251,2.0,3.994961600362073
prophet,hanseniase,12,origin_201912,3551009,251,0.0,0.35315419432926143
prophet,hanseniase,12,origin_201912,3552205,251,0.0,0.06256475227703472
prophet,hanseniase,12,origin_201912,3554102,251,0.0,0.1901301289118599
seasonal_naive,hanseniase,1,origin_202012,3505708,252,0.0,0.0
seasonal_naive,hanseniase,1,origin_202012,3506003,252,2.0,2.0
seasonal_naive,hanseniase,1,origin_202012,3509502,252,0.0,0.0
seasonal_naive,hanseniase,1,origin_202012,3510609,252,0.0,0.0
seasonal_naive,hanseniase,1,origin_202012,3513801,252,0.0,0.0
seasonal_naive,hanseniase,1,origin_202012,3518701,252,0.0,0.0
seasonal_naive,hanseniase,1,origin_202012,3518800,252,0.0,0.0
seasonal_naive,hanseniase,1,origin_202012,3522208,252,0.0,0.0
seasonal_naive,hanseniase,1,origin_202012,3525904,252,0.0,0.0
seasonal_naive,hanseniase,1,origin_202012,3529401,252,0.0,0.0
seasonal_naive,hanseniase,1,origin_202012,3534401,252,0.0,0.0
seasonal_naive,hanseniase,1,origin_202012,3536505,252,0.0,0.0
seasonal_naive,hanseniase,1,origin_202012,3541000,252,0.0,0.0
seasonal_naive,hanseniase,1,origin_202012,3543402,252,1.0,1.0
seasonal_naive,hanseniase,1,origin_202012,3547809,252,0.0,0.0
seasonal_naive,hanseniase,1,origin_202012,3548500,252,0.0,0.0
seasonal_naive,hanseniase,1,origin_202012,3548708,252,0.0,0.0
seasonal_naive,hanseniase,1,origin_202012,3549805,252,0.0,0.0
