disease,model,origin,horizon,feature,importance,importance_norm
hanseniase,lgbm,origin_201912,12,n_hanseniase_l2,31.0,0.005166666666666667
hanseniase,lgbm,origin_201912,12,n_hanseniase_l3,32.0,0.005333333333333333
hanseniase,lgbm,origin_201912,12,n_hanseniase_l6,33.0,0.0055
hanseniase,lgbm,origin_201912,12,n_hanseniase_l12,44.0,0.007333333333333333
hanseniase,lgbm,origin_201912,12,n_hanseniase_l13,51.0,0.0085
hanseniase,lgbm,origin_201912,12,n_hanseniase_r3,50.0,0.008333333333333333
hanseniase,lgbm,origin_201912,12,n_hanseniase_r6,105.0,0.0175
hanseniase,lgbm,origin_201912,12,n_hanseniase_r12,192.0,0.032
hanseniase,lgbm,origin_201912,12,evapot_l0,192.0,0.032
hanseniase,lgbm,origin_201912,12,evapot_l1,161.0,0.026833333333333334
hanseniase,lgbm,origin_201912,12,evapot_l3,152.0,0.025333333333333333
hanseniase,lgbm,origin_201912,12,evapot_l12,171.0,0.0285
hanseniase,lgbm,origin_201912,12,precip_l0,223.0,0.03716666666666667
hanseniase,lgbm,origin_201912,12,precip_l1,175.0,0.029166666666666667
hanseniase,lgbm,origin_201912,12,precip_l3,250.0,0.041666666666666664
hanseniase,lgbm,origin_201912,12,precip_l12,221.0,0.036833333333333336
hanseniase,lgbm,origin_201912,12,temp_min_l0,185.0,0.030833333333333334
hanseniase,lgbm,origin_201912,12,temp_min_l1,213.0,0.0355
hanseniase,lgbm,origin_201912,12,temp_min_l3,178.0,0.029666666666666668
hanseniase,lgbm,origin_201912,12,temp_min_l12,153.0,0.0255
hanseniase,lgbm,origin_201912,12,temp_max_l0,150.0,0.025
hanseniase,lgbm,origin_201912,12,temp_max_l1,211.0,0.035166666666666666
hanseniase,lgbm,origin_201912,12,temp_max_l3,182.0,0.030333333333333334
hanseniase,lgbm,origin_201912,12,temp_max_l12,170.0,0.028333333333333332
hanseniase,lgbm,origin_201912,12,umid_l0,143.0,0.023833333333333335
hanseniase,lgbm,origin_201912,12,umid_l1,207.0,0.0345
hanseniase,lgbm,origin_201912,12,umid_l3,235.0,0.03916666666666667
hanseniase,lgbm,origin_201912,12,umid_l12,182.0,0.030333333333333334
hanseniase,lgbm,origin_201912,12,populacao,411.0,0.0685
hanseniase,lgbm,origin_201912,12,dens_demog,191.0,0.03183333333333333
hanseniase,lgbm,origin_201912,12,ppc,354.0,0.059
hanseniase,lgbm,origin_201912,12,urbanizacao,264.0,0.044
hanseniase,lgbm,origin_201912,12,tgt_month,83.0,0.013833333333333333
hanseniase,lgbm,origin_201912,12,mun_id,314.0,0.052333333333333336
hanseniase,catboost,origin_201912,12,n_hanseniase_l0,2.43530893104321,0.02435308931043209
hanseniase,catboost,origin_201912,12,n_hanseniase_l1,1.4968423488835156,0.01496842348883515
hanseniase,catboost,origin_201912,12,n_hanseniase_l2,1.9050706712408798,0.01905070671240879
hanseniase,catboost,origin_201912,12,n_hanseniase_l3,1.242627298782766,0.012426272987827655
hanseniase,catboost,origin_201912,12,n_hanseniase_l6,3.3587836198208687,0.033587836198208675
hanseniase,catboost,origin_201912,12,n_hanseniase_l12,2.4836090786433442,0.02483609078643343
hanseniase,catboost,origin_201912,12,n_hanseniase_l13,0.8473722039613446,0.008473722039613442
hanseniase,catboost,origin_201912,12,n_hanseniase_r3,5.858220923395633,0.05858220923395631
hanseniase,catboost,origin_201912,12,n_hanseniase_r6,5.298995149793846,0.05298995149793844
hanseniase,catboost,origin_201912,12,n_hanseniase_r12,8.404397542225084,0.0840439754222508
hanseniase,catboost,origin_201912,12,evapot_l0,0.9882029037112748,0.009882029037112744
hanseniase,catboost,origin_201912,12,evapot_l1,2.4342103124904306,0.024342103124904296
hanseniase,catboost,origin_201912,12,evapot_l3,1.153939925075614,0.011539399250756135
hanseniase,catboost,origin_201912,12,evapot_l12,1.6216176152066726,0.01621617615206672
hanseniase,catboost,origin_201912,12,precip_l0,2.108568301330234,0.021085683013302332
hanseniase,catboost,origin_201912,12,precip_l1,1.2960063018085697,0.012960063018085692
hanseniase,catboost,origin_201912,12,precip_l3,1.8957137054566584,0.018957137054566576
hanseniase,catboost,origin_201912,12,precip_l12,1.570677349001608,0.015706773490016073
hanseniase,catboost,origin_201912,12,temp_min_l0,1.016322569076664,0.010163225690766635
hanseniase,catboost,origin_201912,12,temp_min_l1,1.8252833773999655,0.01825283377399965
hanseniase,catboost,origin_201912,12,temp_min_l3,1.8855984114142132,0.018855984114142126
hanseniase,catboost,origin_201912,12,temp_min_l12,1.9626973118290927,0.019626973118290918
hanseniase,catboost,origin_201912,12,temp_max_l0,1.0519391530499964,0.01051939153049996
hanseniase,catboost,origin_201912,12,temp_max_l1,1.509594851674535,0.015095948516745344
hanseniase,catboost,origin_201912,12,temp_max_l3,1.098990244493859,0.010989902444938585
hanseniase,catboost,origin_201912,12,temp_max_l12,2.148148419706872,0.02148148419706871
hanseniase,catboost,origin_201912,12,umid_l0,1.1116844912989217,0.011116844912989213
hanseniase,catboost,origin_201912,12,umid_l1,2.121110163659791,0.0212111016365979
hanseniase,catboost,origin_201912,12,umid_l3,1.0342623163747908,0.010342623163747905
hanseniase,catboost,origin_201912,12,umid_l12,1.9201422751058592,0.019201422751058583
hanseniase,catboost,origin_201912,12,populacao,6.203576516066959,0.06203576516066956
hanseniase,catboost,origin_201912,12,dens_demog,3.8816260301657532,0.03881626030165752
hanseniase,catboost,origin_201912,12,ppc,10.48996212830206,0.10489962128302056
hanseniase,catboost,origin_201912,12,urbanizacao,6.278144317254279,0.06278144317254276
hanseniase,catboost,origin_201912,12,tgt_month,0.36707874258834217,0.00367078742588342
hanseniase,catboost,origin_201912,12,mun_id,7.69367449866653,0.07693674498666526
hanseniase,xgboost,origin_201912,12,n_hanseniase_l0,0.07461100816726685,0.07461101561784744
hanseniase,xgboost,origin_201912,12,n_hanseniase_l1,0.00448248814791441,0.004482488613575697
hanseniase,xgboost,origin_201912,12,n_hanseniase_l2,0.011271432042121887,0.011271432973444462
hanseniase,xgboost,origin_201912,12,n_hanseniase_l3,0.0028644921258091927,0.0028644923586398363
hanseniase,xgboost,origin_201912,12,n_hanseniase_l6,0.004799714777618647,0.004799715243279934
hanseniase,xgboost,origin_201912,12,n_hanseniase_l12,0.0027407400775700808,0.0027407403104007244
hanseniase,xgboost,origin_201912,12,n_hanseniase_l13,0.0049330005422234535,0.004933001007884741
hanseniase,xgboost,origin_201912,12,n_hanseniase_r3,0.10166748613119125,0.10166750103235245
hanseniase,xgboost,origin_201912,12,n_hanseniase_r6,0.05834813416004181,0.058348141610622406
hanseniase,xgboost,origin_201912,12,n_hanseniase_r12,0.371065616607666,0.3710656464099884
hanseniase,xgboost,origin_201912,12,evapot_l0,0.0024085065815597773,0.002408506814390421
hanseniase,xgboost,origin_201912,12,evapot_l1,0.002744212979450822,0.0027442132122814655
hanseniase,xgboost,origin_201912,12,evapot_l3,0.002482126234099269,0.0024821264669299126
hanseniase,xgboost,origin_201912,12,evapot_l12,0.0027807876467704773,0.002780787879601121
hanseniase,xgboost,origin_201912,12,precip_l0,0.002916310215368867,0.0029163104481995106
hanseniase,xgboost,origin_201912,12,precip_l1,0.0023042524699121714,0.002304252702742815
hanseniase,xgboost,origin_201912,12,precip_l3,0.0035323703195899725,0.00353237078525126
hanseniase,xgboost,origin_201912,12,precip_l12,0.0027086909394711256,0.0027086911723017693
hanseniase,xgboost,origin_201912,12,temp_min_l0,0.002933778101578355,0.002933778567239642
hanseniase,xgboost,origin_201912,12,temp_min_l1,0.0028364735189825296,0.0028364737518131733
hanseniase,xgboost,origin_201912,12,temp_min_l3,0.0024148679804056883,0.002414868213236332
hanseniase,xgboost,origin_201912,12,temp_min_l12,0.0033687276300042868,0.003368728095665574
hanseniase,xgboost,origin_201912,12,temp_max_l0,0.0027557185385376215,0.002755718771368265
hanseniase,xgboost,origin_201912,12,temp_max_l1,0.0030596426222473383,0.0030596430879086256
hanseniase,xgboost,origin_201912,12,temp_max_l3,0.0025084135122597218,0.0025084137450903654
hanseniase,xgboost,origin_201912,12,temp_max_l12,0.0026534111239016056,0.0026534113567322493
hanseniase,xgboost,origin_201912,12,umid_l0,0.002510079415515065,0.002510079648345709
hanseniase,xgboost,origin_201912,12,umid_l1,0.002707880921661854,0.0027078811544924974
hanseniase,xgboost,origin_201912,12,umid_l3,0.0025844869669526815,0.002584487199783325
hanseniase,xgboost,origin_201912,12,umid_l12,0.0024968923535197973,0.002496892586350441
hanseniase,xgboost,origin_201912,12,populacao,0.004936052951961756,0.004936053417623043
hanseniase,xgboost,origin_201912,12,dens_demog,0.00503065949305892,0.005030659958720207
hanseniase,xgboost,origin_201912,12,ppc,0.010702045634388924,0.010702046565711498
hanseniase,xgboost,origin_201912,12,urbanizacao,0.00942760705947876,0.009427607990801334
hanseniase,xgboost,origin_201912,12,tgt_month,0.0033387134317308664,0.0033387138973921537
hanseniase,xgboost,origin_201912,12,mun_id,0.2750731110572815,0.2750731408596039
hanseniase,lgbm,origin_202012,1,n_hanseniase_l0,98.0,0.01633333333333333
hanseniase,lgbm,origin_202012,1,n_hanseniase_l1,55.0,0.009166666666666667
hanseniase,lgbm,origin_202012,1,n_hanseniase_l2,51.0,0.0085
hanseniase,lgbm,origin_202012,1,n_hanseniase_l3,62.0,0.010333333333333333
hanseniase,lgbm,origin_202012,1,n_hanseniase_l6,52.0,0.008666666666666666
hanseniase,lgbm,origin_202012,1,n_hanseniase_l12,77.0,0.012833333333333334
hanseniase,lgbm,origin_202012,1,n_hanseniase_l13,77.0,0.012833333333333334
hanseniase,lgbm,origin_202012,1,n_hanseniase_r3,104.0,0.017333333333333333
hanseniase,lgbm,origin_202012,1,n_hanseniase_r6,114.0,0.019
hanseniase,lgbm,origin_202012,1,n_hanseniase_r12,249.0,0.0415
hanseniase,lgbm,origin_202012,1,evapot_l0,126.0,0.021
hanseniase,lgbm,origin_202012,1,evapot_l1,148.0,0.024666666666666667
hanseniase,lgbm,origin_202012,1,evapot_l3,222.0,0.037
hanseniase,lgbm,origin_202012,1,evapot_l12,192.0,0.032
hanseniase,lgbm,origin_202012,1,precip_l0,196.0,0.03266666666666666
hanseniase,lgbm,origin_202012,1,precip_l1,220.0,0.03666666666666667
hanseniase,lgbm,origin_202012,1,precip_l3,216.0,0.036
hanseniase,lgbm,origin_202012,1,precip_l12,181.0,0.030166666666666668
hanseniase,lgbm,origin_202012,1,temp_min_l0,210.0,0.035
hanseniase,lgbm,origin_202012,1,temp_min_l1,146.0,0.024333333333333332
hanseniase,lgbm,origin_202012,1,temp_min_l3,217.0,0.036166666666666666
hanseniase,lgbm,origin_202012,1,temp_min_l12,205.0,0.034166666666666665
hanseniase,lgbm,origin_202012,1,temp_max_l0,165.0,0.0275
hanseniase,lgbm,origin_202012,1,temp_max_l1,211.0,0.035166666666666666
hanseniase,lgbm,origin_202012,1,temp_max_l3,166.0,0.027666666666666666
hanseniase,lgbm,origin_202012,1,temp_max_l12,203.0,0.03383333333333333
hanseniase,lgbm,origin_202012,1,umid_l0,245.0,0.04083333333333333
hanseniase,lgbm,origin_202012,1,umid_l1,222.0,0.037
hanseniase,lgbm,origin_202012,1,umid_l3,192.0,0.032
hanseniase,lgbm,origin_202012,1,umid_l12,190.0,0.03166666666666667
hanseniase,lgbm,origin_202012,1,populacao,272.0,0.04533333333333334
hanseniase,lgbm,origin_202012,1,dens_demog,142.0,0.023666666666666666
hanseniase,lgbm,origin_202012,1,ppc,246.0,0.041
hanseniase,lgbm,origin_202012,1,urbanizacao,121.0,0.020166666666666666
hanseniase,lgbm,origin_202012,1,tgt_month,132.0,0.022
hanseniase,lgbm,origin_202012,1,mun_id,275.0,0.04583333333333333
hanseniase,catboost,origin_202012,1,n_hanseniase_l0,3.1845242645861775,0.031845242645861756
hanseniase,catboost,origin_202012,1,n_hanseniase_l1,1.9975346520400512,0.019975346520400502
hanseniase,catboost,origin_202012,1,n_hanseniase_l2,0.39100619885239424,0.00391006198852394
hanseniase,catboost,origin_202012,1,n_hanseniase_l3,1.6378643171235499,0.01637864317123549
hanseniase,catboost,origin_202012,1,n_hanseniase_l6,0.5162442214394121,0.005162442214394118
hanseniase,catboost,origin_202012,1,n_hanseniase_l12,0.8977196721375986,0.008977196721375981
hanseniase,catboost,origin_202012,1,n_hanseniase_l13,0.9673450720550832,0.009673450720550827
hanseniase,catboost,origin_202012,1,n_hanseniase_r3,6.196125155763609,0.06196125155763605
hanseniase,catboost,origin_202012,1,n_hanseniase_r6,6.957558997705569,0.06957558997705565
hanseniase,catboost,origin_202012,1,n_hanseniase_r12,23.294003407248994,0.2329400340724898
hanseniase,catboost,origin_202012,1,evapot_l0,1.8486643710424913,0.018486643710424903
hanseniase,catboost,origin_202012,1,evapot_l1,0.5618602552326676,0.0056186025523266726
hanseniase,catboost,origin_202012,1,evapot_l3,1.5054227668113447,0.015054227668113438
hanseniase,catboost,origin_202012,1,evapot_l12,1.1152676782026822,0.011152676782026817
hanseniase,catboost,origin_202012,1,precip_l0,1.7614563367754843,0.017614563367754833
hanseniase,catboost,origin_202012,1,precip_l1,1.4140161853291555,0.014140161853291547
hanseniase,catboost,origin_202012,1,precip_l3,2.4519247599729868,0.024519247599729854
hanseniase,catboost,origin_202012,1,precip_l12,1.282638828472152,0.012826388284721511
hanseniase,catboost,origin_202012,1,temp_min_l0,1.8652350021565158,0.018652350021565147
hanseniase,catboost,origin_202012,1,temp_min_l1,1.0998993764375664,0.010998993764375659
hanseniase,catboost,origin_202012,1,temp_min_l3,2.1828933576666536,0.021828933576666525
hanseniase,catboost,origin_202012,1,temp_min_l12,2.0244211885963335,0.02024421188596332
hanseniase,catboost,origin_202012,1,temp_max_l0,1.9879566614339923,0.01987956661433991
hanseniase,catboost,origin_202012,1,temp_max_l1,1.3491743571168142,0.013491743571168134
hanseniase,catboost,origin_202012,1,temp_max_l3,1.7105634438588546,0.017105634438588535
hanseniase,catboost,origin_202012,1,temp_max_l12,1.6399737997252235,0.016399737997252226
hanseniase,catboost,origin_202012,1,umid_l0,1.7005042779330874,0.017005042779330865
hanseniase,catboost,origin_202012,1,umid_l1,1.8387129412572083,0.018387129412572072
hanseniase,catboost,origin_202012,1,umid_l3,2.0929809871141094,0.020929809871141083
hanseniase,catboost,origin_202012,1,umid_l12,2.0069540466605362,0.020069540466605352
hanseniase,catboost,origin_202012,1,populacao,9.828398330495839,0.09828398330495833
hanseniase,catboost,origin_202012,1,dens_demog,2.2233350699058287,0.022233350699058275
hanseniase,catboost,origin_202012,1,ppc,3.0185936214436735,0.03018593621443672
hanseniase,catboost,origin_202012,1,urbanizacao,1.6301774104880689,0.01630177410488068
hanseniase,catboost,origin_202012,1,tgt_month,0.44343156385714744,0.004434315638571472
hanseniase,catboost,origin_202012,1,mun_id,3.375617423061184,0.03375617423061182
hanseniase,xgboost,origin_202012,1,n_hanseniase_l0,0.10671459883451462,0.10671458393335342
hanseniase,xgboost,origin_202012,1,n_hanseniase_l1,0.04243108630180359,0.04243108257651329
hanseniase,xgboost,origin_202012,1,n_hanseniase_l2,0.04116809740662575,0.04116809368133545
hanseniase,xgboost,origin_202012,1,n_hanseniase_l3,0.006507898680865765,0.00650789774954319
hanseniase,xgboost,origin_202012,1,n_hanseniase_l6,0.0018426586175337434,0.0018426583847030997
hanseniase,xgboost,origin_202012,1,n_hanseniase_l12,0.002038695150986314,0.00203869491815567
hanseniase,xgboost,origin_202012,1,n_hanseniase_l13,0.001984995324164629,0.0019849950913339853
hanseniase,xgboost,origin_202012,1,n_hanseniase_r3,0.5402243733406067,0.5402243137359619
hanseniase,xgboost,origin_202012,1,n_hanseniase_r6,0.13934075832366943,0.13934074342250824
hanseniase,xgboost,origin_202012,1,n_hanseniase_r12,0.06235712394118309,0.06235711649060249
hanseniase,xgboost,origin_202012,1,evapot_l0,0.0015082244062796235,0.0015082241734489799
hanseniase,xgboost,origin_202012,1,evapot_l1,0.0014434870099648833,0.0014434868935495615
hanseniase,xgboost,origin_202012,1,evapot_l3,0.0016461954219266772,0.0016461951890960336
hanseniase,xgboost,origin_202012,1,evapot_l12,0.0019102920778095722,0.0019102918449789286
hanseniase,xgboost,origin_202012,1,precip_l0,0.0018760963575914502,0.0018760961247608066
hanseniase,xgboost,origin_202012,1,precip_l1,0.0018177515594288707,0.001817751326598227
hanseniase,xgboost,origin_202012,1,precip_l3,0.0016127253184095025,0.0016127250855788589
hanseniase,xgboost,origin_202012,1,precip_l12,0.0017263286281377077,0.001726328395307064
hanseniase,xgboost,origin_202012,1,temp_min_l0,0.0018919603899121284,0.0018919601570814848
hanseniase,xgboost,origin_202012,1,temp_min_l1,0.0016954266466200352,0.0016954264137893915
hanseniase,xgboost,origin_202012,1,temp_min_l3,0.0018050314392894506,0.001805031206458807
hanseniase,xgboost,origin_202012,1,temp_min_l12,0.0017507305601611733,0.0017507303273305297
hanseniase,xgboost,origin_202012,1,temp_max_l0,0.001866771373897791,0.0018667711410671473
hanseniase,xgboost,origin_202012,1,temp_max_l1,0.0018255924805998802,0.0018255922477692366
hanseniase,xgboost,origin_202012,1,temp_max_l3,0.001758585567586124,0.0017585853347554803
hanseniase,xgboost,origin_202012,1,temp_max_l12,0.0018087381031364202,0.0018087378703057766
hanseniase,xgboost,origin_202012,1,umid_l0,0.001799079473130405,0.0017990792402997613
hanseniase,xgboost,origin_202012,1,umid_l1,0.001962144859135151,0.0019621446263045073
hanseniase,xgboost,origin_202012,1,umid_l3,0.0018129696836695075,0.0018129694508388638
hanseniase,xgboost,origin_202012,1,umid_l12,0.0016067033866420388,0.0016067031538113952
hanseniase,xgboost,origin_202012,1,populacao,0.0020735585130751133,0.0020735582802444696
hanseniase,xgboost,origin_202012,1,dens_demog,0.001887752441689372,0.0018877522088587284
hanseniase,xgboost,origin_202012,1,ppc,0.0031150109134614468,0.0031150104478001595
hanseniase,xgboost,origin_202012,1,urbanizacao,0.002886090660467744,0.0028860904276371002
hanseniase,xgboost,origin_202012,1,tgt_month,0.002325210254639387,0.0023252100218087435
hanseniase,xgboost,origin_202012,1,mun_id,0.00797728355973959,0.007977282628417015
hanseniase,lgbm,origin_202012,3,n_hanseniase_l0,78.0,0.013
hanseniase,lgbm,origin_202012,3,n_hanseniase_l1,93.0,0.0155
hanseniase,lgbm,origin_202012,3,n_hanseniase_l2,39.0,0.0065
hanseniase,lgbm,origin_202012,3,n_hanseniase_l3,47.0,0.007833333333333333
hanseniase,lgbm,origin_202012,3,n_hanseniase_l6,74.0,0.012333333333333333
hanseniase,lgbm,origin_202012,3,n_hanseniase_l12,30.0,0.005
hanseniase,lgbm,origin_202012,3,n_hanseniase_l13,57.0,0.0095
hanseniase,lgbm,origin_202012,3,n_hanseniase_r3,78.0,0.013
hanseniase,lgbm,origin_202012,3,n_hanseniase_r6,134.0,0.022333333333333334
hanseniase,lgbm,origin_202012,3,n_hanseniase_r12,209.0,0.034833333333333334
hanseniase,lgbm,origin_202012,3,evapot_l0,152.0,0.025333333333333333
hanseniase,lgbm,origin_202012,3,evapot_l1,196.0,0.03266666666666666
hanseniase,lgbm,origin_202012,3,evapot_l3,151.0,0.025166666666666667
hanseniase,lgbm,origin_202012,3,evapot_l12,160.0,0.02666666666666667
hanseniase,lgbm,origin_202012,3,precip_l0,164.0,0.027333333333333334
hanseniase,lgbm,origin_202012,3,precip_l1,224.0,0.037333333333333336
hanseniase,lgbm,origin_202012,3,precip_l3,289.0,0.04816666666666667
